end_date,p_mm,start_date
1915-01-12,62.08812289155073,1915-01-11
1915-01-13,66.50578253193243,1915-01-12
1915-02-02,62.268346818924456,1915-02-01
1915-06-03,55.78227867597523,1915-06-02
1915-10-01,68.45532852010474,1915-09-30
1915-10-02,81.5715337529532,1915-10-01
1915-12-18,57.630374384970146,1915-12-17
1915-12-29,58.14175139215061,1915-12-28
1916-03-22,63.90557193875638,1916-03-21
1916-08-04,73.82647953864692,1916-08-03
1916-08-05,78.16677229083197,1916-08-04
1916-12-28,59.980315495353665,1916-12-27
1917-01-22,88.66567888791064,1917-01-21
1917-02-28,68.58303535659525,1917-02-27
1917-03-04,56.50535309986447,1917-03-03
1917-05-28,88.40533584374568,1917-05-27
1918-02-20,59.12097729282325,1918-02-19
1918-04-10,61.62332062219421,1918-04-09
1918-08-31,68.31519892525696,1918-08-30
1918-09-01,55.754613739564654,1918-08-31
1918-12-11,64.176141313041,1918-12-10
1919-06-16,59.83936020215573,1919-06-15
1919-07-15,63.15007189454807,1919-07-14
1919-07-16,75.73859493620651,1919-07-15
1919-08-06,71.81552646879952,1919-08-05
1919-11-26,55.7757368735587,1919-11-25
1919-12-07,58.319208665425464,1919-12-06
1920-06-05,66.43894889852649,1920-06-04
1920-06-17,73.4908058817123,1920-06-16
1920-07-24,70.90689809665811,1920-07-23
1920-07-25,72.72007027997304,1920-07-24
1920-11-17,65.19097671471464,1920-11-16
1921-05-05,55.818165163821874,1921-05-04
1921-05-25,94.32352263781235,1921-05-24
1921-05-26,79.76641944912438,1921-05-25
1921-08-03,105.20734412544587,1921-08-02
1921-08-04,67.24133800456107,1921-08-03
1921-11-28,64.13558257347339,1921-11-27
1921-11-29,56.03236840732283,1921-11-28
1921-12-24,72.52105986773412,1921-12-23
1922-01-11,58.57550989681922,1922-01-10
1922-01-12,66.51581150439151,1922-01-11
1922-04-15,76.48882829928445,1922-04-14
1922-07-13,79.96235530405437,1922-07-12
1922-07-14,79.7856364170903,1922-07-13
1923-04-14,64.85835030632211,1923-04-13
1924-01-03,76.09383331456814,1924-01-02
1924-01-04,68.16261082600231,1924-01-03
1924-02-20,65.79474414908924,1924-02-19
1924-03-29,67.22036814535404,1924-03-28
1924-03-30,66.47792687599078,1924-03-29
1924-05-09,56.832562558606426,1924-05-08
1924-05-12,88.36082474050502,1924-05-11
1924-05-13,55.856622950967875,1924-05-12
1924-09-30,93.00409159865217,1924-09-29
1924-10-01,57.258593583662105,1924-09-30
1925-07-22,64.42008859914796,1925-07-21
1925-10-04,70.89897126480525,1925-10-03
1925-10-17,61.31044974152453,1925-10-16
1925-10-25,58.069024850245384,1925-10-24
1926-07-23,57.115788252535516,1926-07-22
1926-07-24,68.62354093365107,1926-07-23
1926-08-16,58.61433254488677,1926-08-15
1926-08-17,79.34475793573822,1926-08-16
1926-08-18,110.18699008207989,1926-08-17
1926-08-19,100.54608725580815,1926-08-18
1926-08-20,74.40743168759778,1926-08-19
1927-02-19,60.86279303648723,1927-02-18
1927-02-20,59.09986348017362,1927-02-19
1927-06-04,60.537039018212276,1927-06-03
1927-06-14,62.43020985060603,1927-06-13
1927-10-12,55.60780215826263,1927-10-11
1927-10-18,88.57368025194337,1927-10-17
1927-10-19,70.61534056050425,1927-10-18
1928-04-27,68.36717766599297,1928-04-26
1928-04-28,104.50791307712052,1928-04-27
1928-04-29,57.56511764878866,1928-04-28
1928-06-22,55.74344225756215,1928-06-21
1928-07-12,60.98144061464977,1928-07-11
1928-07-13,59.39940497928687,1928-07-12
1929-04-15,63.971865112367325,1929-04-14
1929-04-16,79.57268353091393,1929-04-15
1929-06-23,63.70840305729541,1929-06-22
1929-10-01,67.08818741134688,1929-09-30
1929-10-02,128.5168089917268,1929-10-01
1929-10-03,106.99043655024141,1929-10-02
1930-06-10,86.97242915380876,1930-06-09
1930-12-06,59.46234849800795,1930-12-05
1931-05-12,56.98358753440573,1931-05-11
1931-05-13,64.99990886508246,1931-05-12
1931-08-20,60.18081854064292,1931-08-19
1931-08-21,62.83790906403714,1931-08-20
1931-09-26,56.191676253010826,1931-09-25
1932-02-04,69.41946673190112,1932-02-03
1932-03-28,67.54910339051456,1932-03-27
1932-05-10,59.00004159361689,1932-05-09
1932-05-11,70.81926140679957,1932-05-10
1932-05-12,72.91016414051859,1932-05-11
1932-10-06,63.22120502771841,1932-10-05
1932-10-17,71.83855402617108,1932-10-16
1933-03-13,56.4063324406072,1933-03-12
1933-04-19,63.77110992973875,1933-04-18
1933-07-03,66.3495195007969,1933-07-02
1933-08-11,56.8428390807677,1933-08-10
1933-08-23,77.66229817481715,1933-08-22
1933-08-24,58.23632212225064,1933-08-23
1933-09-04,60.35232764892525,1933-09-03
1934-06-19,62.127864384581635,1934-06-18
1934-07-28,61.59799371204623,1934-07-27
1934-08-15,61.101265945274804,1934-08-14
1934-08-16,109.30199343458,1934-08-15
1934-08-17,55.70376434243195,1934-08-16
1934-09-16,77.7968078207103,1934-09-15
1935-08-02,68.04068258351778,1935-08-01
1935-08-03,60.21279953136565,1935-08-02
1935-08-07,61.94431759803746,1935-08-06
1935-09-03,86.1397015247664,1935-09-02
1935-09-04,81.93214898111472,1935-09-03
1936-02-14,59.10839039510141,1936-02-13
1936-03-16,85.16137923956222,1936-03-15
1936-03-17,147.9695575036716,1936-03-16
1936-03-18,103.5427801875014,1936-03-17
1936-04-06,57.93875500865108,1936-04-05
1936-07-27,59.34318530581761,1936-07-26
1936-07-28,68.75384555141588,1936-07-27
1936-10-16,69.88656449918113,1936-10-15
1936-10-17,112.10404249791664,1936-10-16
1937-01-20,63.554911660842464,1937-01-19
1937-04-25,99.44859328002185,1937-04-24
1937-04-26,111.89031570302491,1937-04-25
1937-04-27,56.64843825688486,1937-04-26
1937-08-24,64.89692585689997,1937-08-23
1937-08-25,102.07332115889929,1937-08-24
1937-08-26,95.70855160983388,1937-08-25
1937-10-27,96.51294622209167,1937-10-26
1937-10-28,139.067877635849,1937-10-27
1937-10-29,64.52959815860747,1937-10-28
1938-07-23,82.39765827768503,1938-07-22
1939-02-03,57.68913362799513,1939-02-02
1939-04-16,66.46480692100924,1939-04-15
1939-04-17,56.564271137974956,1939-04-16
1939-06-28,69.30238256932424,1939-06-27
1939-06-29,55.546132464841456,1939-06-28
1940-04-20,61.983033443755005,1940-04-19
1940-05-31,56.36390191421414,1940-05-30
1940-07-01,63.41550536060322,1940-06-30
1940-08-26,80.35216208820088,1940-08-25
1940-08-27,99.3387610621125,1940-08-26
1940-09-25,75.12876764194483,1940-09-24
1941-04-05,56.39382699716878,1941-04-04
1941-06-03,92.12597602403174,1941-06-02
1941-06-04,103.3691077541792,1941-06-03
1941-07-03,100.0503573258584,1941-07-02
1941-07-04,124.41202069099035,1941-07-03
1941-07-05,70.78008182718678,1941-07-04
1942-04-09,76.68848164804177,1942-04-08
1942-04-10,63.70258832324068,1942-04-09
1942-05-16,67.88851638700996,1942-05-15
1942-10-14,130.7184326237164,1942-10-13
1942-10-15,168.79114303905155,1942-10-14
1942-10-16,83.57269382461467,1942-10-15
1943-01-27,70.0886537954029,1943-01-26
1943-04-19,59.450432001082255,1943-04-18
1944-03-05,57.308041363611366,1944-03-04
1944-05-06,89.23360581359063,1944-05-05
1944-05-07,72.75110439630176,1944-05-06
1944-10-20,72.98190346382627,1944-10-19
1944-10-21,89.92251942998635,1944-10-20
1945-08-23,71.23575187594568,1945-08-22
1945-08-24,112.9289203576924,1945-08-23
1945-08-25,58.403846090951866,1945-08-24
1945-09-17,77.03810486066244,1945-09-16
1945-09-18,85.95442959051985,1945-09-17
1946-06-02,67.22074885358823,1946-06-01
1946-06-19,74.48548342341181,1946-06-18
1946-08-02,56.52868621271547,1946-08-01
1946-10-26,55.89483380834086,1946-10-25
1947-06-07,57.7607209482712,1947-06-06
1947-08-26,74.11725975266444,1947-08-25
1948-01-01,72.86931788719383,1947-12-31
1948-04-12,86.06069451833537,1948-04-11
1948-04-13,95.60256813132446,1948-04-12
1948-04-14,58.84381017558252,1948-04-13
1948-07-04,66.70152006286848,1948-07-03
1948-12-15,74.65093972298556,1948-12-14
1948-12-16,79.00234567929928,1948-12-15
1949-06-17,105.61327644225062,1949-06-16
1949-06-18,122.53279016890353,1949-06-17
1949-06-28,59.07347131081645,1949-06-27
1949-07-12,85.81434731246645,1949-07-11
1949-07-13,72.59947772478559,1949-07-12
1949-08-18,80.21608237544372,1949-08-17
1949-08-29,58.88978414137812,1949-08-28
1950-01-31,63.90157785231581,1950-01-30
1950-02-01,59.39797377343399,1950-01-31
1950-09-21,63.246235771026775,1950-09-20
1950-09-22,89.4398880345072,1950-09-21
1951-02-01,77.47935802780682,1951-01-31
1951-06-10,58.54519155579245,1951-06-09
1951-06-13,82.07077172235145,1951-06-12
1951-06-14,58.732372915322564,1951-06-13
1952-03-11,74.6946879444381,1952-03-10
1952-04-25,55.74123260029906,1952-04-24
1952-06-23,55.819189288417526,1952-06-22
1952-11-21,107.36458050121577,1952-11-20
1952-11-22,102.14953592401176,1952-11-21
1952-12-11,55.57950370813262,1952-12-10
1953-03-24,61.68834794343498,1953-03-23
1953-05-31,64.05206904947255,1953-05-30
1953-07-23,60.73231556284394,1953-07-22
1954-03-01,102.29832350775493,1954-02-28
1954-03-02,65.97814850933203,1954-03-01
1954-07-15,89.04448311662028,1954-07-14
1954-10-15,153.23189575282422,1954-10-14
1954-10-16,188.5856965686874,1954-10-15
1955-03-05,60.79422568599513,1955-03-04
1955-03-21,56.57376548856778,1955-03-20
1955-03-22,67.83999527384569,1955-03-21
1955-06-08,130.31726029601822,1955-06-07
1955-06-09,89.93688407869246,1955-06-08
1955-08-13,105.89274675240151,1955-08-12
1955-08-14,68.32151649655063,1955-08-13
1955-08-18,120.62153134936096,1955-08-17
1955-08-19,83.79198826012242,1955-08-18
1955-09-24,66.61410494845903,1955-09-23
1956-04-07,60.07727589243764,1956-04-06
1956-08-05,84.64598564741992,1956-08-04
1956-08-06,106.25357435757198,1956-08-05
1956-08-20,63.87773208118938,1956-08-19
1956-08-21,71.74637423067848,1956-08-20
1956-12-14,60.3444283240941,1956-12-13
1957-01-10,64.67351588036041,1957-01-09
1957-02-10,60.64334135785181,1957-02-09
1957-10-06,72.60049764997193,1957-10-05
1957-10-07,105.33555702547355,1957-10-06
1957-12-26,71.20408828783013,1957-12-25
1958-04-28,58.32454713869531,1958-04-27
1958-05-05,62.98380692974597,1958-05-04
1958-05-06,61.770559194973345,1958-05-05
1959-09-30,88.96007003579666,1959-09-29
1959-10-01,122.52860589946096,1959-09-30
1959-10-23,61.80330539330888,1959-10-22
1959-10-24,123.08714110796247,1959-10-23
1959-10-25,68.50613620122982,1959-10-24
1960-02-19,69.33675488815514,1960-02-18
1960-05-08,123.10256428225046,1960-05-07
1960-05-09,102.02891198654582,1960-05-08
1960-07-14,64.3069043728777,1960-07-13
1960-09-11,63.88088105879153,1960-09-10
1960-09-12,65.7504592667611,1960-09-11
1961-03-22,62.863198417427526,1961-03-21
1962-03-06,83.7072713968656,1962-03-05
1962-03-07,57.08378425032767,1962-03-06
1962-07-04,58.98461291388389,1962-07-03
1962-11-10,55.89572375238349,1962-11-09
1963-03-05,87.64275867420368,1963-03-04
1963-03-06,56.544036162563785,1963-03-05
1963-03-20,61.64441487733826,1963-03-19
1963-11-07,71.09800160507373,1963-11-06
1963-11-08,58.808552809183176,1963-11-07
1963-11-30,62.5877590934934,1963-11-29
1964-04-21,60.85369911619986,1964-04-20
1964-04-29,106.93287241907484,1964-04-28
1964-04-30,88.1620077977963,1964-04-29
1964-07-13,62.03429650551107,1964-07-12
1964-08-31,69.98182388350133,1964-08-30
1964-09-20,57.79379372081759,1964-09-19
1964-09-29,82.14042769285054,1964-09-28
1964-09-30,58.63315220853874,1964-09-29
1965-03-05,62.62059439852724,1965-03-04
1965-09-13,61.7872936229276,1965-09-12
1966-09-14,72.6082398794747,1966-09-13
1966-09-15,74.81391872849281,1966-09-14
1966-09-20,58.198348207548634,1966-09-19
1966-09-21,69.81178140406249,1966-09-20
1967-03-06,97.50413047561062,1967-03-05
1967-03-07,106.78208435173971,1967-03-06
1967-05-07,70.2790570162736,1967-05-06
1967-05-08,69.99611906864715,1967-05-07
1967-07-11,55.6666320628849,1967-07-10
1967-07-12,57.00582839507267,1967-07-11
1967-09-29,77.26088734926526,1967-09-28
1968-05-24,93.74624577113651,1968-05-23
1968-05-25,78.38478344335441,1968-05-24
1969-08-10,55.4454651430127,1969-08-09
1970-04-24,58.55487018102484,1970-04-23
1970-07-10,72.53737757272131,1970-07-09
1970-08-23,63.49485197120103,1970-08-22
1970-10-31,62.737538665784584,1970-10-30
1970-12-22,55.86823887875889,1970-12-21
1970-12-23,60.032388461545324,1970-12-22
1971-01-01,65.4593394141199,1970-12-31
1971-05-07,56.579135093018216,1971-05-06
1971-09-13,69.11344048838964,1971-09-12
1971-09-14,61.72718323724193,1971-09-13
1971-10-24,55.99220297644284,1971-10-23
1971-10-25,55.54909023394355,1971-10-24
1972-03-13,59.249569239027764,1972-03-12
1972-06-22,100.57422344386657,1972-06-21
1972-06-23,127.14786734691998,1972-06-22
1972-06-24,70.09650509391665,1972-06-23
1972-10-06,82.04873311272617,1972-10-05
1972-10-07,92.63736024259043,1972-10-06
1972-12-09,65.26390834051475,1972-12-08
1972-12-10,58.938048324134776,1972-12-09
1973-06-18,56.39812986164368,1973-06-17
1973-08-02,58.78379460856412,1973-08-01
1973-09-15,57.55150193552852,1973-09-14
1973-10-29,94.69586580312952,1973-10-28
1973-10-30,87.34557640349574,1973-10-29
1974-01-11,58.97385382814285,1974-01-10
1974-06-02,66.74424141407505,1974-06-01
1974-06-24,62.10466628363281,1974-06-23
1974-12-02,110.50967523647648,1974-12-01
1974-12-03,88.68789523995976,1974-12-02
1975-04-25,57.37160203932336,1975-04-24
1975-04-26,72.10134056861376,1975-04-25
1975-08-14,60.889141728530305,1975-08-13
1975-08-31,76.58942302697345,1975-08-30
1975-09-01,84.8644653565785,1975-08-31
1975-10-18,70.8004151694453,1975-10-17
1976-01-01,59.09723895557384,1975-12-31
1976-06-20,57.321538019089836,1976-06-19
1976-06-21,62.8716549813101,1976-06-20
1976-08-08,67.6275063866197,1976-08-07
1976-09-17,56.14639226555835,1976-09-16
1976-10-01,76.73019069755952,1976-09-30
1976-10-02,74.13549917948524,1976-10-01
1976-10-08,56.724755538018336,1976-10-07
1976-10-09,112.10290149469179,1976-10-08
1976-10-10,79.64911373156255,1976-10-09
1977-03-13,59.327078911090396,1977-03-12
1978-03-26,58.793741321484106,1978-03-25
1978-05-14,61.28436065299284,1978-05-13
1978-05-15,62.9468491801608,1978-05-14
1978-07-03,87.3324139133301,1978-07-02
1978-07-04,90.54295781139587,1978-07-03
1978-08-31,77.3038973482092,1978-08-30
1978-09-01,62.574852899788226,1978-08-31
1979-01-21,61.5770573931368,1979-01-20
1979-05-25,58.94490248775318,1979-05-24
1979-08-12,64.23613345216107,1979-08-11
1979-09-06,66.52943102449098,1979-09-05
1980-04-09,63.60615244324893,1980-04-08
1980-05-21,76.45679386721811,1980-05-20
1980-07-09,86.96067169183803,1980-07-08
1980-08-18,62.537744954976795,1980-08-17
1980-08-19,62.935053153168866,1980-08-18
1980-10-26,69.23517644315375,1980-10-25
1981-04-12,58.85450308764025,1981-04-11
1981-04-13,94.0590657659246,1981-04-12
1981-04-14,71.41236439780067,1981-04-13
1981-09-01,57.85945276394571,1981-08-31
1981-10-27,76.41840877999768,1981-10-26
1981-10-28,73.70848708755065,1981-10-27
1982-06-05,60.0586512324639,1982-06-04
1982-07-03,58.98498937244333,1982-07-02
1982-07-04,82.37316601784435,1982-07-03
1983-04-24,74.46574418616112,1983-04-23
1983-05-16,56.32804533432418,1983-05-15
1984-02-14,64.18243517457717,1984-02-13
1984-03-29,72.14543061956273,1984-03-28
1984-04-05,68.99552295359922,1984-04-04
1984-06-30,77.2010950572266,1984-06-29
1984-07-01,94.32203242230594,1984-06-30
1984-08-11,67.80618442188327,1984-08-10
1984-08-12,78.09560197967451,1984-08-11
1984-11-29,65.68871396546592,1984-11-28
1985-05-02,63.752467779633704,1985-05-01
1985-05-03,87.91047178151373,1985-05-02
1985-07-09,70.66043589337022,1985-07-08
1985-07-10,64.77733634734582,1985-07-09
1985-10-21,102.36715234976054,1985-10-20
1985-10-22,79.99830130925794,1985-10-21
1985-11-04,135.0888261513345,1985-11-03
1985-11-05,142.83790775792303,1985-11-04
1985-11-27,60.100252417164825,1985-11-26
1985-11-28,67.43130071041999,1985-11-27
1986-03-15,56.182120271973375,1986-03-14
1987-04-17,56.60674478628235,1987-04-16
1987-06-21,56.22993551190525,1987-06-20
1987-09-07,62.38248329422076,1987-09-06
1987-09-08,68.88328800458498,1987-09-07
1988-01-20,62.53258484428329,1988-01-19
1988-04-07,71.13196861199322,1988-04-06
1988-05-05,64.41384044610724,1988-05-04
1988-05-06,76.84909469687535,1988-05-05
1988-05-18,72.04844132829457,1988-05-17
1988-05-19,73.4037967318898,1988-05-18
1988-08-19,61.18365059254511,1988-08-18
1988-08-20,69.88504936354894,1988-08-19
1988-11-20,59.12977117470409,1988-11-19
1989-03-06,90.07504182760665,1989-03-05
1989-03-07,73.3462469151434,1989-03-06
1989-07-20,70.80541394047563,1989-07-19
1990-05-26,80.47056735146882,1990-05-25
1990-07-01,69.99061527913763,1990-06-30
1990-07-12,69.13140151859888,1990-07-11
1990-07-13,81.67239427075987,1990-07-12
1990-08-22,71.02079957867227,1990-08-21
1990-08-23,85.69773839003189,1990-08-22
1990-10-11,59.257727392636454,1990-10-10
1990-10-23,74.58405973854286,1990-10-22
1991-04-14,59.342858090617185,1991-04-13
1991-11-22,58.33338972142288,1991-11-21
1991-12-03,68.65907788140302,1991-12-02
1992-07-24,58.41607110822086,1992-07-23
1992-07-25,57.83599657471862,1992-07-24
1992-12-10,69.38377896383275,1992-12-09
1992-12-11,106.49570078833496,1992-12-10
1993-03-04,71.08269890133764,1993-03-03
1993-03-05,83.13449774955757,1993-03-04
1993-03-14,61.592635522805786,1993-03-13
1993-04-16,92.6275630220448,1993-04-15
1993-04-17,77.52277312683307,1993-04-16
1993-06-08,60.21317164490756,1993-06-07
1993-11-27,62.26269534645259,1993-11-26
1993-11-28,90.11266974433093,1993-11-27
1994-02-08,65.93309667803835,1994-02-07
1994-02-09,108.07417045521969,1994-02-08
1994-02-10,58.17726397235935,1994-02-09
1994-02-23,59.58329307399919,1994-02-22
1994-03-03,58.45726089196006,1994-03-02
1994-03-10,60.526029322732306,1994-03-09
1994-05-08,61.12383069736107,1994-05-07
1994-08-17,69.79295685343558,1994-08-16
1994-08-18,81.87773606532315,1994-08-17
1995-06-27,82.98817736224078,1995-06-26
1995-06-28,78.74194500468049,1995-06-27
1995-08-05,57.61008302849941,1995-08-04
1995-08-06,110.39278802673635,1995-08-05
1995-08-07,62.42805020527804,1995-08-06
1995-10-21,73.16452752405547,1995-10-20
1995-11-15,56.928963699257665,1995-11-14
1996-01-07,56.26908196872306,1996-01-06
1996-01-08,70.80261580899233,1996-01-07
1996-01-19,75.53349169542739,1996-01-18
1996-03-20,65.39353475797638,1996-03-19
1996-07-19,114.01214168284713,1996-07-18
1996-07-20,81.79318679355595,1996-07-19
1996-07-30,75.97328310519883,1996-07-29
1996-07-31,82.16449237359325,1996-07-30
1996-08-13,66.37172746442624,1996-08-12
1996-09-06,142.01510746289847,1996-09-05
1996-09-07,207.61912125282927,1996-09-06
1996-09-08,69.72811297536991,1996-09-07
1996-09-17,70.02708385070922,1996-09-16
1996-11-08,65.31097262704809,1996-11-07
1996-11-09,63.650480399889304,1996-11-08
1996-12-01,67.65190253243225,1996-11-30
1996-12-02,59.7034035297291,1996-12-01
1997-09-29,74.15758470154901,1997-09-28
1997-11-02,65.15849581546384,1997-11-01
1997-11-07,90.32001172193507,1997-11-06
1997-11-08,73.66040927249769,1997-11-07
1998-01-08,64.03052016419909,1998-01-07
1998-02-05,75.81421587189165,1998-02-04
1998-04-10,59.106283847123976,1998-04-09
1998-04-19,78.12824289537204,1998-04-18
1998-04-20,74.66581615962792,1998-04-19
1999-04-10,60.16522500631568,1999-04-09
1999-09-06,59.05905047818236,1999-09-05
2000-02-18,61.69503516705537,2000-02-17
2000-02-19,87.1455753597377,2000-02-18
2000-06-06,57.79929406673342,2000-06-05
2000-08-06,60.51502075895254,2000-08-05
2000-08-07,77.79048920911598,2000-08-06
2000-09-12,71.43455601949404,2000-09-11
2000-09-25,55.5946289353497,2000-09-24
2000-09-26,78.51693813764341,2000-09-25
2001-06-07,81.16139368116791,2001-06-06
2001-06-23,64.31748202932442,2001-06-22
2002-03-20,59.82421788891751,2002-03-19
2002-04-28,60.93729828892947,2002-04-27
2002-09-27,75.63534159462746,2002-09-26
2003-02-16,70.90804952400353,2003-02-15
2003-02-17,92.07762174825571,2003-02-16
2003-05-10,67.47358770833914,2003-05-09
2003-06-04,57.63868287427181,2003-06-03
2003-09-18,77.88105238751811,2003-09-17
2003-09-19,141.3944816048096,2003-09-18
2003-09-20,66.11889205239144,2003-09-19
2003-11-20,56.44000230694038,2003-11-19
2004-02-06,80.33631344701902,2004-02-05
2004-04-13,60.068925221144845,2004-04-12
2004-06-12,74.81773678019994,2004-06-11
2004-09-08,113.9710466368825,2004-09-07
2004-09-09,139.66625502443796,2004-09-08
2004-09-18,67.41239752592114,2004-09-17
2005-01-05,57.19002381432019,2005-01-04
2005-03-28,56.06987513665863,2005-03-27
2005-03-29,77.6100400087669,2005-03-28
2005-07-08,74.3853643516796,2005-07-07
2005-10-08,60.05507635788007,2005-10-07
2005-10-25,58.33924565089123,2005-10-24
2005-11-30,61.668770120582764,2005-11-29
2006-04-22,75.61727545371451,2006-04-21
2006-04-23,55.8752968300889,2006-04-22
2006-05-15,62.687587458459035,2006-05-14
2006-09-02,74.8499251058959,2006-09-01
2007-04-15,65.39942529678274,2007-04-14
2007-08-20,86.703469183592,2007-08-19
2007-08-21,103.21564396303631,2007-08-20
2008-03-05,56.45798362997371,2008-03-04
2008-04-21,59.070097095824124,2008-04-20
2008-05-12,55.90383746794602,2008-05-11
2008-08-02,56.0067588725629,2008-08-01
2008-08-28,68.64708762643366,2008-08-27
2008-08-29,59.55014785011903,2008-08-28
2008-12-11,60.53993452056551,2008-12-10
2008-12-12,74.85586420790702,2008-12-11
2009-05-04,80.67952455180244,2009-05-03
2009-05-05,65.76836502024766,2009-05-04
2009-06-05,67.31212754634794,2009-06-04
2009-06-17,57.37279348056923,2009-06-16
2009-06-18,76.40088143686938,2009-06-17
2009-10-24,72.49890758057515,2009-10-23
2009-12-09,72.11702803373626,2009-12-08
2010-02-06,89.7145353699969,2010-02-05
2010-03-13,65.42346223177879,2010-03-12
2010-07-14,61.768833066885385,2010-07-13
2010-09-30,61.7258999269192,2010-09-29
2010-10-01,90.13794550804637,2010-09-30
2010-12-01,87.9313338449765,2010-11-30
2011-03-10,62.95890450209013,2011-03-09
2011-03-11,57.49254362410052,2011-03-10
2011-04-20,56.90556429568416,2011-04-19
2011-05-17,58.51992511634951,2011-05-16
2011-05-18,94.84844721058323,2011-05-17
2011-05-19,63.47700853098782,2011-05-18
2011-05-28,60.895659747375554,2011-05-27
2011-09-06,113.99350681301398,2011-09-05
2011-09-07,133.37325645208028,2011-09-06
2011-09-08,60.87713650896467,2011-09-07
2011-11-23,56.13072327276532,2011-11-22
2011-12-08,60.7570600034793,2011-12-07
